name,description,reviews,total_reviews,total_positive,total_negative,system_requirements,tags,url,reviews_score,price_usd,positive_ratio,id,released,rating,ratings_count,metacritic,playtime,genres,platforms,screenshots_count,achievements_count
The House in Fata Morgana: A Requiem for Innocence,"""A Requiem for Innocence"" is a companion to the visual novel ""The House in Fata Morgana."" It tells the tale of a young man dragged down by his ambitions and a girl both worshiped as a saint and maligned as a witch. For them, there is no happily ever after.",,1724.0,1676.0,48.0,"Minimum: OS *: Windows Vista and newer Processor: Pentium III 800 MHz Memory: 128 MB RAM Graphics: 800x600 DirectX: Version 9.0 Storage: 500 MB available space Recommended: Processor: Pentium III 1.0 GHz Memory: 1 GB RAM Graphics: 800x600 Storage: 1 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. (c) Novectacle. All rights reserved. View all","Adventure,Visual Novel,Gore,Violent,Story Rich,Great Soundtrack,Gothic,Anime,Psychological Horror,Dark,Female Protagonist,Horror",https://store.steampowered.com/app/804700/The_House_in_Fata_Morgana_A_Requiem_for_Innocence/,,8.49,97.21577726218096,62527,2018-05-17,4.43,7,,3,Adventure,PC,6,
GRANDIA HD Remaster,GRANDIA HD Remaster brings enhanced visuals to both gameplay and cinematic videos.,,1683.0,1514.0,169.0,"Minimum: OS *: Windows 7 (64-bit Version) Processor: Intel Core2 Duo E8400 Memory: 4 GB RAM Graphics: Nvidia GeForce GT 620 Storage: 6 GB available space Recommended: OS: Windows 10 (64-bit Version) Processor: Intel Pentium G4500 Memory: 4 GB RAM Graphics: Nvidia GeForce 8800 GT Storage: 6 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. (C) 1997,1999 GAME ARTS/ESP (C) 2019 GAME ARTS/ESP/GungHo Online Entertainment America Character design/Takuhito Kusanagi View all","Adventure,RPG,JRPG,Classic,Anime,Turn-Based Combat,Singleplayer,Great Soundtrack,Story Rich,Turn-Based,Fantasy,Retro,2D,Remake",https://store.steampowered.com/app/1034860/GRANDIA_HD_Remaster/,,10.49,89.95840760546643,364815,2019-10-15,4.43,7,,9,"Adventure, RPG",PC,6,
Hades,"Defy the god of the dead as you hack and slash out of the Underworld in this rogue-like dungeon crawler from the creators of Bastion, Transistor, and Pyre.",Overwhelmingly Positive,300809.0,295003.0,5806.0,"Windows macOS Minimum: OS *: Windows 7 SP1 Processor: Dual Core 2.4 GHz Memory: 4 GB RAM Graphics: 1GB VRAM / DirectX 10+ support Storage: 15 GB available space Recommended: OS *: Windows 7 SP1 Processor: Dual Core 3.0 GHz+ Memory: 8 GB RAM Graphics: 2GB VRAM / DirectX 10+ support Storage: 20 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: 10.13.6+ Processor: Dual Core 2.4GHz Memory: 4 GB RAM Graphics: Intel HD 5000 (must support Metal API) Storage: 15 GB GB available space Additional Notes: MacBook Air, MacBook Pro, iMac, Mac Mini late 2012 and newer; Mac Pro late 2013 and newer; MacBook 2015 and newer Recommended: OS: macOS 10.14+ Processor: Quad Core 3.0 GHz+ Memory: 8 GB RAM Graphics: Intel UHD 630+ (must support Metal API) Storage: 20 GB available space © Supergiant Games, LLC 2020. All rights reserved. View all","Action Roguelike,Roguelite,Hack and Slash,Indie,Mythology,Action,Roguelike,Singleplayer,Great Soundtrack,Story Rich,Dungeon Crawler,RPG,Replay Value,Isometric,Difficult,Hand-drawn,Action RPG,Atmospheric,LGBTQ+,Perma Death",https://store.steampowered.com/app/1145360/Hades/,5.0,12.49,98.06987157964024,274755,2020-09-17,4.42,2084,93.0,10,"Action, Adventure, RPG, Indie","PlayStation 5, Xbox Series S/X, PlayStation 4, Nintendo Switch, PC, Xbox One",6,10.0
A Space for the Unbound,"A magical adventure about two high school sweethearts set at the end of their school days - and the end of the world. Explore a crumbling town and help friends face their inner demons, which could be the key to stopping reality itself disintegrating. And don’t forget to pet the cats.",Overwhelmingly Positive,7358.0,7148.0,210.0,"Minimum: OS *: Windows 7 Processor: Intel Core 2 Duo E6320 (2*1866) or equivalent Memory: 2 GB RAM Graphics: GeForce 7600 GS (512 MB) or equivalent Storage: 3 GB available space Recommended: OS: Windows 10 Processor: Intel® Core™ i3-6100 Processor or equivalent Memory: 4 GB RAM Graphics: GeForce GTX 1050 or equivalent Storage: 3 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. View all","Story Rich,Pixel Graphics,Emotional,Psychological,1990's,Exploration,Puzzle,Atmospheric,Supernatural,Cats,Anime,Mystery,Action-Adventure,Relaxing,2D,Adventure,Surreal,Singleplayer,Philosophical,Dystopian",https://store.steampowered.com/app/1201270/A_Space_for_the_Unbound/,5.0,10.49,97.14596357705898,428664,2023-01-19,4.42,36,85.0,4,"Adventure, Indie","Nintendo Switch, PC",6,10.0
The Binding of Isaac: Afterbirth+,,Mixed,6975.0,4784.0,2191.0,"Windows macOS SteamOS + Linux Minimum: OS: 7 Processor: i3 Memory: 2 GB RAM Storage: 500 MB available space Sound Card: Yes Recommended: OS: 7 Processor: i7 Memory: 4 GB RAM Storage: 500 MB available space Sound Card: Yes Minimum: OS: 10.9 Processor: i3 Memory: 2 GB RAM Storage: 500 MB available space Recommended: OS: 10.10 Processor: i7 Memory: 4 GB RAM Storage: 500 MB available space Minimum: OS: i3 Memory: 2 GB RAM Storage: 500 MB available space Recommended: OS: i7 Memory: 4 GB RAM Storage: 500 MB available space © 2015 Nicalis, Inc/Edmund McMillen View all","Indie,Action Roguelike,Difficult,Replay Value,Adventure,Action,Pixel Graphics,Moddable,Roguelike,Singleplayer,Great Soundtrack,2D,Dungeon Crawler,Local Co-Op,Dark,Gore,Roguelite,Atmospheric,Horror,Twin Stick Shooter",https://store.steampowered.com/app/570660/The_Binding_of_Isaac_Afterbirth/,2.0,20.98,68.58781362007169,23742,2017-03-17,4.42,267,85.0,0,"Action, RPG","Nintendo Switch, PC, PlayStation 4",6,0.0
World of Goo 2,"Build bridges, grow towers, terraform terrain, and fuel flying machines in the stunning followup to the multi-award winning World of Goo. The world is beautiful, dangerous, and evolving.",,810.0,713.0,97.0,Windows macOS SteamOS + Linux Minimum: Requires a 64-bit processor and operating system OS: Windows 10 Processor: Intel Core i5-1135G7 Memory: 8 GB RAM Graphics: GPU Intel Iris Xe Storage: 2 GB available space Recommended: Requires a 64-bit processor and operating system OS: Windows 10 Processor: Intel Core i5-2500K Memory: 8 GB RAM Graphics: GPU NVIDIA GeForce GTX 960 Storage: 2 GB available space Minimum: OS: macOS 11.5 Processor: Apple M1 or Intel Core M Memory: 8 GB RAM Graphics: Intel Iris Graphics 540 Storage: 2 GB available space Recommended: OS: macOS 13 Processor: Apple M1 Memory: 8 GB RAM Graphics: Intel Iris Graphics 540 Storage: 2 GB available space Minimum: Processor: Intel Core i5-1135G7 Memory: 8 GB RAM Graphics: GPU Intel Iris Xe Storage: 2 GB available space Recommended: Processor: Intel Core i5-2500K Memory: 8 GB RAM Graphics: GPU NVIDIA GeForce GTX 960 Storage: 2 GB available space © 2024 2D BOY View all,"Physics,Puzzle,Building,2D,Casual,Cute,Colorful,Atmospheric,Family Friendly,Adventure,Comedy,Cartoon,Old School,Co-op,Local Co-Op,Local Multiplayer,Indie,Singleplayer,Multiplayer",https://store.steampowered.com/app/3385670/World_of_Goo_2/,,14.49,88.02469135802468,973399,2024-08-02,4.41,16,,1,"Adventure, Casual, Indie, Puzzle","Linux, macOS, PC, Nintendo Switch",4,
Higurashi When They Cry Hou - Ch.8 Matsuribayashi,"Higurashi When They Cry is a sound novel. The music, backgrounds and characters work together to create a world that is the stage of a novel for the user to read. They laugh and cry and get angry. The user takes the point of view of the protagonist to experience the story.",,760.0,722.0,38.0,"Windows macOS SteamOS + Linux Minimum: OS *: Windows XP Processor: Pentium III 800 MHz Memory: 512 MB RAM Graphics: 128MB DirectX 9c Compatible (Pixel Shader 2.0+) DirectX: Version 9.0c Storage: 1024 MB available space Recommended: OS *: Windows 7+ Processor: Pentium 4 1.4GHz Memory: 1024 MB RAM Graphics: 256MB DirectX 9c Compatible (Pixel Shader 2.0+) DirectX: Version 11 Storage: 2048 MB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: Mac OS X 10.8+ Mountain Lion Processor: 1 GHz+ Memory: 512 MB RAM Graphics: 128MB Video Memory Storage: 1024 MB available space Recommended: OS: Mac OS X 10.11+ Processor: 1.5 GHz+ Memory: 2048 MB RAM Minimum: OS: Ubuntu 12.04+ Processor: 1 GHz+ Memory: 512 MB RAM Graphics: 128MB Video Memory Storage: 1024 MB available space Recommended: Memory: 1024 MB RAM Storage: 2048 MB available space (c) 07th Expansion / MangaGamer View all","Adventure,Visual Novel,Psychological Horror,Indie,Horror,2D,Anime,Story Rich,Great Soundtrack,Singleplayer,Mystery",https://store.steampowered.com/app/1243670/Higurashi_When_They_Cry_Hou__Ch8_Matsuribayashi/,,4.99,95.0,427695,2020-05-13,4.41,17,,16,Adventure,"PC, macOS, Linux",5,10.0
Myst III: Exile,"The story of Myst continues in this third entry of the series, originally released in 2001. Return to this strange and wondrous universe, where books become portals into worlds, and where the lessons of the past may yet hold meaning for today...",,519.0,484.0,35.0,"Windows macOS Minimum: Requires a 64-bit processor and operating system OS: 7 / 8 / 10 / 11, 64-bit Processor: 1.8 GHz Processor Memory: 512 MB RAM Graphics: 8 MB 3D graphics card compatible with DirectX 9 DirectX: Version 9.0 Storage: 4 GB available space Sound Card: DirectX 9 compliant audio device Recommended: Requires a 64-bit processor and operating system Minimum: OS: macOS 10.9.5 or greater Processor: 1.8 GHz Memory: 512 MB RAM Graphics: 32MB video card Storage: 4 GB available space Recommended: Myst® III: Exile: © 2001-2017 Ubisoft Entertainment. Some elements © 2001 Presto Studios, Inc. All rights reserved. Based on Myst® and Riven® created by Cyan Worlds, Inc. © Cyan Worlds, Inc. All Rights Reserved. Myst is a registered trademark of Cyan Worlds, Inc. used under license to Ubisoft Entertainment. Ubisoft and the Ubisoft logo are trademarks of Ubisoft Entertainment in the U.S. and/or other countries. Presto Studios and the Presto Studios logo is a trademark of Presto Studios, Inc. All other trademarks are the property of their respective owners. View all","Adventure,Puzzle,Casual,Point & Click,Exploration,Story Rich,Atmospheric,Singleplayer,First-Person,FMV,Mystery,Sci-fi",https://store.steampowered.com/app/925930/Myst_III_Exile/,,8.55,93.25626204238921,59011,2001-05-07,4.41,37,,2,Adventure,PC,6,0.0
Higurashi When They Cry Hou - Ch.2 Watanagashi,"Higurashi When They Cry is a sound novel. The music, backgrounds and characters work together to create a world that is the stage of a novel for the user to read. They laugh and cry and get angry. The user takes the point of view of the protagonist to experience the story.",,1779.0,1723.0,56.0,"Windows macOS SteamOS + Linux Minimum: OS *: Windows XP Processor: Pentium III 800 MHz Memory: 512 MB RAM Graphics: OpenGL Compatible Card DirectX: Version 9.0 Storage: 500 MB available space Recommended: OS *: Windows 7 + Processor: Pentium 4 1.4GHz Memory: 1 GB RAM Graphics: DirectX or OpenGL Compatible Card * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: Mac OS X 10.8 Mountain Lion Processor: 1 Ghz or faster processor Memory: 512 MB RAM Storage: 500 MB available space Recommended: OS: Mac OS X 10.8 Mountain Lion Memory: 1 GB RAM Minimum: OS: Ubuntu or equivalent Processor: 1 Ghz or faster processor Storage: 512 MB available space Recommended: Storage: 1 GB available space (c) 07th Expansion / MangaGamer View all","Visual Novel,Horror,Anime,Mystery,Psychological Horror,Story Rich,Dark,Great Soundtrack,Psychological,Gore,Atmospheric,Singleplayer,Adventure,Violent,Linear,Cute,Cult Classic,Classic,Indie,2D",https://store.steampowered.com/app/410890/Higurashi_When_They_Cry_Hou__Ch2_Watanagashi/,,5.59,96.85216413715571,15121,2015-11-13,4.41,40,,5,Adventure,"Linux, PC, macOS",6,10.0
shapez,"shapez is an easy-going, minimalistic factory building game about the automation of shapes through extraction and satisfying production lines. Adapt to increasingly complex shapes and grow your factory across an infinitely expanding map. Your only limitation is your creativity!",Overwhelmingly Positive,15259.0,14646.0,613.0,Windows macOS SteamOS + Linux Minimum: Requires a 64-bit processor and operating system OS: Windows 10 64bit Processor: 2 Ghz or faster Memory: 2048 MB RAM Graphics: Any Storage: 300 MB available space Recommended: Requires a 64-bit processor and operating system OS: Windows 10 64bit Processor: Memory: 4096 MB RAM Graphics: Dedicated Graphics Card Minimum: OS: macOS Catalina or later Memory: 2048 MB RAM Graphics: Any Storage: 300 MB available space Additional Notes: Two Button Mouse recommended Recommended: OS: macOS Catalina or later Memory: 2048 MB RAM Graphics: Any Storage: 300 MB available space Additional Notes: Two Button Mouse recommended Minimum: Processor: 2 Ghz or faster Memory: 2048 MB RAM Graphics: Any Storage: 300 MB available space Additional Notes: Please report any issues in the discord! Recommended: Memory: 4096 MB RAM Graphics: Dedicated Graphics Card shapez | shapez.io | Copyright 2020-2024 tobspr Games Privacy policy : View all,"Automation,Base Building,Resource Management,Sandbox,Crafting,Strategy,Singleplayer,Management,Building,Open World,2D,Puzzle,Casual,Moddable,Simulation,Abstract,Logic,Procedural Generation,Indie,Family Friendly",https://store.steampowered.com/app/1318690/shapez/,5.0,5.79,95.98269873517269,826890,2020-06-06,4.4,9,,0,Puzzle,"iOS, Android, Linux, PC",6,
Gothic II: Gold Edition,Gothic II: Gold Edition brings together the excitement of Gothic II and the add-on Night of the Raven to your fingertips!,Very Positive,17011.0,15967.0,1044.0,"Minimum: OS *: Windows XP/2000/ME/98/Vista/7/8/10 Processor: Intel Pentium III 700 MHz Memory: 256 MB RAM Graphics: 3D graphics card with 32 MB Ram DirectX: Version 8.1 Storage: 5 GB available space Sound Card: DirectX compatible * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. © 2021 THQ Nordic AB, Sweden. Developed by Piranha Bytes. Gothic, THQ and their respective logos are trademarks and/or registered trademarks of THQ Nordic AB. All rights reserved. All other trademarks, logos and copyrights are property of their respective owners. View all","RPG,Classic,Open World,Atmospheric,Singleplayer,Gothic,Fantasy,Dark Fantasy,Story Rich,Third Person,Action,Medieval,Replay Value,Adventure,Difficult,Great Soundtrack,Dragons,Magic,Action RPG,Pirates",https://store.steampowered.com/app/39510/Gothic_II_Gold_Edition/,4.0,10.49,93.86279466227735,10389,2010-01-13,4.4,445,79.0,1,"Action, RPG",PC,6,0.0
Monument Valley,"Embark on a journey of forgiveness through impossible environments and illusionary puzzles. Experience this meditative and calming puzzle game by manipulating monuments and creating evolving paths to explore new, surreal, and mysterious worlds.",Overwhelmingly Positive,8237.0,8080.0,157.0,"Minimum: Requires a 64-bit processor and operating system OS *: Windows 7 (SP1+) 64-bit Processor: Intel Core i5 Memory: 8 GB RAM Graphics: GeForce GTX 460 DirectX: Version 11 Storage: 1 GB available space Recommended: Requires a 64-bit processor and operating system * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. © 2021 USTWO GAMES LTD. All trade marks are the property of the relevant owners. All rights reserved. View all","Puzzle,Relaxing,Adventure,Singleplayer,Casual,Exploration,Design & Illustration,Female Protagonist,Strategy,Emotional,Point & Click,3D,Puzzle Platformer,Third Person,Linear,Fantasy,Atmospheric,Indie,Mystery,Beautiful",https://store.steampowered.com/app/1927720/Monument_Valley/,5.0,4.99,98.09396624984824,591,2014-04-03,4.4,546,89.0,1,"Adventure, Casual, Puzzle","Android, iOS, PC",6,0.0
XCOM 2: War of the Chosen,,Very Positive,4583.0,3825.0,758.0,"Windows macOS SteamOS + Linux Minimum: Requires a 64-bit processor and operating system OS *: Windows® 7 x64-bit Processor: Intel Core 2 Duo E4700 2.6 GHz or AMD Phenom 9950 Quad Core 2.6 GHz Memory: 4 GB RAM Graphics: 1GB ATI Radeon HD 5770, 1GB NVIDIA GeForce GTX 460 or better DirectX: Version 11 Storage: 65 GB available space Sound Card: DirectX Compatible Sound Device Additional Notes: Initial installation requires one-time Internet connection for Steam authentication; software installations required (included with the game) include Steam Client, Microsoft Visual C++2012 and 2013 Runtime Libraries and Microsoft DirectX. Recommended: Requires a 64-bit processor and operating system OS *: Windows® 7 x64-bit Processor: 3GHz Quad Core Memory: 8 GB RAM Graphics: 2GB ATI Radeon HD 7970, 2GB NVIDIA GeForce GTX 770 or better DirectX: Version 11 Storage: 70 GB available space Sound Card: DirectX Compatible Sound Device * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: macOS 10.13.6 Processor: 2.5GHz Intel Core i5 or greater Memory: 8 GB RAM Graphics: 1GB AMD 5750, Nvidia 650M, 1.5GB Intel Iris Pro 6200 (See Notes for more details) Storage: 78 GB available space Additional Notes: The game is supported on the following Macs. To check your Mac model and when it was released, select About This Mac from the Apple menu on your menu bar. * All 13” MacBook Pros released since Late 2016 * All 15” MacBook Pros since early 2011 with a 2.3GHz processor or better * All 17"" MacBook Pros since Early 2011 * All 21.5” iMacs since late 2013 with a 1GB NVIDIA GeForce GT 750M or better * All 27” iMacs since mid 2010 with a 1GB Graphics Cards and a 2.5GHz processor or better * All 27” iMacs Pro's * All Mac Pros released since Late 2009 Please note for your computer to meet the minimum requirements it must match or better all elements of the listed spec. For more detailed specifications check the Feral website. ——— Multiplayer is compatible between Mac and Linux versions Recommended: Minimum: OS: Ubuntu 18.04, Steam OS 2.166 Processor: Intel i3-3225 3.3ghz Memory: 4 GB RAM Graphics: NVIDIA 650 (1GB), AMD R9 270 (2GB) or better Storage: 78 GB available space Additional Notes: Intel GPUs are not supported at time of release. Nvidia requires 381.22 or newer drivers. AMD requires Mesa 17.1.2 (tested) Recommended: ©2017 Take-Two Interactive Software, Inc. Take-Two Interactive Software, Inc., 2K, Firaxis Games, XCOM, XCOM 2, and their respective logos are trademarks of Take-Two Interactive Software, Inc. All rights reserved. View all","Strategy,Turn-Based Tactics,Turn-Based,Tactical,Aliens,Sci-fi,Turn-Based Strategy,Singleplayer,Character Customization,Zombies,Action,Difficult,Multiplayer,Moddable",https://store.steampowered.com/app/593380/XCOM_2_War_of_the_Chosen/,4.0,0.0,83.46061531747763,45958,2017-08-29,4.4,232,95.0,0,Strategy,"PlayStation 4, Linux, macOS, PC, Xbox One",5,0.0
